SampleDate,SampleId,Region,SiteCode,TidalHeight,Transect,Meter,DensityQuadratSize,TotalShoots,FloweringShoots,CoverQuadratSize,PercentSeagrass,PercentBare,PercentOther,DensityShoots,Notes,Year
2020-07-15,SD.D.3.U.m8,SD,D,U,3,m8,0.0625,44,0,0.25,0.75,0.25,0,704,NA,2020
2020-07-15,SD.D.3.U.m12,SD,D,U,3,m12,0.0625,32,0,0.25,0.5,0.5,0,512,NA,2020
2020-07-15,SD.D.3.U.m16,SD,D,U,3,m16,0.0625,102,0,0.25,0.95,0.05,0,1632,NA,2020
2020-07-15,SD.D.4.L.m4,SD,D,L,4,m4,0.0625,45,0,0.25,1,0,0,720,NA,2020
2020-07-15,SD.D.4.L.m8,SD,D,L,4,m8,0.0625,35,0,0.25,1,0,0,560,NA,2020
2020-07-15,SD.D.4.L.m12,SD,D,L,4,m12,0.0625,27,0,0.25,1,0,0,432,NA,2020
2020-07-15,SD.D.4.L.m16,SD,D,L,4,m16,0.0625,34,0,0.25,1,0,0,544,NA,2020
2020-07-15,SD.D.5.L.m4,SD,D,L,5,m4,0.0625,90,0,0.25,1,0,0,1440,NA,2020
2020-07-15,SD.D.5.L.m8,SD,D,L,5,m8,0.0625,160,0,0.25,1,0,0,2560,NA,2020
2020-07-15,SD.D.5.L.m12,SD,D,L,5,m12,0.0625,58,0,0.25,0.5,0.5,0,928,NA,2020
2020-07-15,SD.D.5.L.m16,SD,D,L,5,m16,0.0625,44,0,0.25,0.5,0.5,0,704,NA,2020
2020-07-15,SD.D.6.L.m4,SD,D,L,6,m4,0.0625,82,0,0.25,0.8,0.2,0,1312,NA,2020
2020-07-15,SD.D.6.L.m8,SD,D,L,6,m8,0.0625,78,0,0.25,0.95,0.05,0,1248,NA,2020
2020-07-15,SD.D.6.L.m12,SD,D,L,6,m12,0.0625,63,0,0.25,1,0,0,1008,NA,2020
2020-07-15,SD.D.6.L.m16,SD,D,L,6,m16,0.0625,90,0,0.25,0.65,0.35,0,1440,NA,2020
2020-07-30,SD.E.1.U.m4,SD,E,U,1,m4,0.0625,88,0,0.25,1,0,0,1408,NA,2020
2020-07-30,SD.E.1.U.m8,SD,E,U,1,m8,0.0625,14,0,0.25,0.3,0.1,0.6,224,NA,2020
2020-07-30,SD.E.1.U.m12,SD,E,U,1,m12,0.0625,38,0,0.25,0.9,0.05,0.05,608,NA,2020
2020-07-30,SD.E.1.U.m16,SD,E,U,1,m16,0.0625,26,0,0.25,0.5,0.4,0.1,416,NA,2020
2020-07-30,SD.E.2.U.m4,SD,E,U,2,m4,0.0625,3,0,0.25,0.05,0.95,0,48,NA,2020
2020-07-30,SD.E.2.U.m8,SD,E,U,2,m8,0.0625,22,0,0.25,0.3,0.7,0,352,NA,2020
2020-07-30,SD.E.2.U.m12,SD,E,U,2,m12,0.0625,2,0,0.25,0.05,0.95,0,32,NA,2020
2020-07-30,SD.E.2.U.m16,SD,E,U,2,m16,0.0625,39,0,0.25,0.3,0.7,0,624,NA,2020
2020-07-30,SD.E.3.U.m4,SD,E,U,3,m4,0.0625,56,0,0.25,0.3,0,0.7,896,NA,2020
2020-07-30,SD.E.3.U.m8,SD,E,U,3,m8,0.0625,84,2,0.25,0.95,0.05,0,1344,NA,2020
2020-07-30,SD.E.3.U.m12,SD,E,U,3,m12,0.0625,22,0,0.25,0.5,0.4,0.1,352,NA,2020
2020-07-30,SD.E.3.U.m16,SD,E,U,3,m16,0.0625,42,0,0.25,0.4,0.6,0,672,NA,2020
2020-07-30,SD.E.4.L.m4,SD,E,L,4,m4,0.0625,40,4,0.25,0.4,0.1,0.5,640,NA,2020
2020-07-30,SD.E.4.L.m8,SD,E,L,4,m8,0.0625,44,0,0.25,0.8,0.15,0.05,704,NA,2020
2020-07-30,SD.E.4.L.m12,SD,E,L,4,m12,0.0625,68,0,0.25,0.45,0.1,0.45,1088,NA,2020
2020-07-30,SD.E.4.L.m16,SD,E,L,4,m16,0.0625,36,0,0.25,0.8,0.1,0.1,576,NA,2020
2020-07-30,SD.E.5.L.m4,SD,E,L,5,m4,0.0625,92,0,0.25,0.4,0.05,0.55,1472,NA,2020
2020-07-30,SD.E.5.L.m8,SD,E,L,5,m8,0.0625,56,0,0.25,0.5,0.2,0.3,896,NA,2020
2020-07-30,SD.E.5.L.m12,SD,E,L,5,m12,0.0625,32,0,0.25,0.5,0.1,0.4,512,NA,2020
2020-07-30,SD.E.5.L.m16,SD,E,L,5,m16,0.0625,16,0,0.25,0.2,0.4,0.4,256,NA,2020
2020-07-30,SD.E.6.L.m4,SD,E,L,6,m4,0.0625,56,0,0.25,0.9,0.1,0,896,NA,2020
2020-07-30,SD.E.6.L.m8,SD,E,L,6,m8,0.0625,54,0,0.25,0.7,0.2,0.1,864,NA,2020
2020-07-30,SD.E.6.L.m12,SD,E,L,6,m12,0.0625,36,0,0.25,0.8,0.1,0.1,576,NA,2020
2020-07-30,SD.E.6.L.m16,SD,E,L,6,m16,0.0625,15,0,0.25,0.2,0.4,0.4,240,NA,2020
2021-07-21,AK.A.1.U.m4,AK,A,U,1,m4,0.25,309,0,0.25,0.6,0.4,0,1236,NA,2021
2021-07-21,AK.A.1.U.m8,AK,A,U,1,m8,0.25,256,0,0.25,0.72,0.28,0,1024,NA,2021
2021-07-21,AK.A.1.U.m12,AK,A,U,1,m12,0.25,343,3,0.25,0.8,0.2,0,1372,NA,2021
2021-07-21,AK.A.1.U.m16,AK,A,U,1,m16,0.25,295,0,0.25,0.92,0.08,0,1180,NA,2021
2021-07-21,AK.A.2.U.m4,AK,A,U,2,m4,0.25,210,1,0.25,0.75,0.25,0,840,NA,2021
2021-07-21,AK.A.2.U.m8,AK,A,U,2,m8,0.25,343,0,0.25,1,0,0,1372,NA,2021
2021-07-21,AK.A.2.U.m12,AK,A,U,2,m12,0.25,183,4,0.25,0.87,0.12,0.01,732,NA,2021
2021-07-21,AK.A.2.U.m16,AK,A,U,2,m16,0.25,288,1,0.25,0.96,0.04,0,1152,NA,2021
2021-07-21,AK.A.3.U.m4,AK,A,U,3,m4,0.25,197,7,0.25,0.6,0.4,0,788,NA,2021
2021-07-21,AK.A.3.U.m8,AK,A,U,3,m8,0.25,245,1,0.25,0.88,0.12,0,980,NA,2021
2021-07-21,AK.A.3.U.m12,AK,A,U,3,m12,0.25,271,1,0.25,0.87,0.13,0,1084,NA,2021
2021-07-21,AK.A.3.U.m16,AK,A,U,3,m16,0.25,155,2,0.25,0.85,0.15,0,620,NA,2021
2021-07-21,AK.A.4.L.m4,AK,A,L,4,m4,0.25,183,1,0.25,0.8,0.2,0,732,NA,2021
2021-07-21,AK.A.4.L.m8,AK,A,L,4,m8,0.25,114,2,0.25,0.5,0.5,0,456,NA,2021
2021-07-21,AK.A.4.L.m12,AK,A,L,4,m12,0.25,285,0,0.25,0.85,0.15,0,1140,NA,2021
2021-07-21,AK.A.4.L.m16,AK,A,L,4,m16,0.25,163,0,0.25,0.8,0.2,0,652,NA,2021
2021-07-21,AK.A.5.L.m4,AK,A,L,5,m4,0.25,178,0,0.25,1,0,0,712,NA,2021
2021-07-21,AK.A.5.L.m8,AK,A,L,5,m8,0.25,152,0,0.25,0.9,0.1,0,608,NA,2021
2021-07-21,AK.A.5.L.m12,AK,A,L,5,m12,0.25,139,3,0.25,0.8,0.2,0,556,NA,2021
2021-07-21,AK.A.5.L.m16,AK,A,L,5,m16,0.25,167,0,0.25,0.95,0.05,0,668,NA,2021
2021-07-21,AK.A.6.L.m4,AK,A,L,6,m4,0.25,265,0,0.25,0.9,0.1,0,1060,NA,2021
2021-07-21,AK.A.6.L.m8,AK,A,L,6,m8,0.25,173,0,0.25,0.7,0.3,0,692,NA,2021
2021-07-21,AK.A.6.L.m12,AK,A,L,6,m12,0.25,179,2,0.25,0.9,0.1,0,716,NA,2021
2021-07-21,AK.A.6.L.m16,AK,A,L,6,m16,0.25,196,0,0.25,0.6,0.4,0,784,NA,2021
2021-07-25,AK.B.1.U.m4,AK,B,U,1,m4,0.25,74,2,0.25,0.6,0.1,0,296,NA,2021
2021-07-25,AK.B.1.U.m8,AK,B,U,1,m8,0.25,52,0,0.25,0.3,0.7,0,208,NA,2021
2021-07-25,AK.B.1.U.m12,AK,B,U,1,m12,0.25,52,0,0.25,0.4,0.6,0,208,NA,2021
2021-07-25,AK.B.1.U.m16,AK,B,U,1,m16,0.25,62,1,0.25,0.7,0.3,0,248,NA,2021
2021-07-25,AK.B.2.U.m4,AK,B,U,2,m4,0.25,98,0,0.25,0.85,0.15,0,392,NA,2021
2021-07-25,AK.B.2.U.m8,AK,B,U,2,m8,0.25,47,0,0.25,0.1,0.9,0,188,NA,2021
2021-07-25,AK.B.2.U.m12,AK,B,U,2,m12,0.25,91,0,0.25,0.7,0.3,0,364,NA,2021
2021-07-25,AK.B.2.U.m16,AK,B,U,2,m16,0.25,131,0,0.25,0.95,0.05,0,524,NA,2021
2021-07-25,AK.B.3.U.m4,AK,B,U,3,m4,0.25,92,4,0.25,0.9,0.1,0,368,NA,2021
2021-07-25,AK.B.3.U.m8,AK,B,U,3,m8,0.25,77,5,0.25,0.8,0.2,0,308,NA,2021
2021-07-25,AK.B.3.U.m12,AK,B,U,3,m12,0.25,117,5,0.25,0.95,0.05,0,468,NA,2021
2021-07-25,AK.B.3.U.m16,AK,B,U,3,m16,0.25,102,2,0.25,0.85,0.15,0,408,NA,2021
2021-07-25,AK.B.4.L.m4,AK,B,L,4,m4,0.25,42,0,0.25,0.6,0.4,0,168,NA,2021
2021-07-25,AK.B.4.L.m8,AK,B,L,4,m8,0.25,72,1,0.25,0.55,0.45,0,288,NA,2021
2021-07-25,AK.B.4.L.m12,AK,B,L,4,m12,0.25,62,0,0.25,0.6,0.4,0,248,NA,2021
2021-07-25,AK.B.4.L.m16,AK,B,L,4,m16,0.25,148,3,0.25,1,0,0,592,NA,2021
2021-07-25,AK.B.5.L.m4,AK,B,L,5,m4,0.25,109,0,0.25,0.75,0.25,0,436,NA,2021
2021-07-25,AK.B.5.L.m8,AK,B,L,5,m8,0.25,61,3,0.25,0.95,0.05,0,244,NA,2021
2021-07-25,AK.B.5.L.m12,AK,B,L,5,m12,0.25,82,0,0.25,0.95,0.05,0,328,NA,2021
2021-07-25,AK.B.5.L.m16,AK,B,L,5,m16,0.25,107,0,0.25,0.8,0.2,0,428,NA,2021
2021-07-25,AK.B.6.L.m4,AK,B,L,6,m4,0.25,67,1,0.25,0.8,0.2,0,268,NA,2021
2021-07-25,AK.B.6.L.m8,AK,B,L,6,m8,0.25,52,0,0.25,0.5,0.5,0,208,NA,2021
2021-07-25,AK.B.6.L.m12,AK,B,L,6,m12,0.25,53,1,0.25,0.6,0.4,0,212,NA,2021
2021-07-25,AK.B.6.L.m16,AK,B,L,6,m16,0.25,94,2,0.25,0.8,0.2,0,376,NA,2021
2021-07-26,AK.C.1.U.m4,AK,C,U,1,m4,0.25,185,0,0.25,1,0,0,740,NA,2021
2021-07-26,AK.C.1.U.m8,AK,C,U,1,m8,0.25,103,0,0.25,0.6,0.4,0,412,NA,2021
2021-07-26,AK.C.1.U.m12,AK,C,U,1,m12,0.25,153,1,0.25,0.85,0.15,0,612,NA,2021
2021-07-26,AK.C.1.U.m16,AK,C,U,1,m16,0.25,152,1,0.25,0.9,0.1,0,608,NA,2021
2021-07-26,AK.C.2.U.m4,AK,C,U,2,m4,0.25,97,1,0.25,0.75,0.25,0,388,NA,2021
2021-07-26,AK.C.2.U.m8,AK,C,U,2,m8,0.25,98,0,0.25,0.8,0.2,0,392,NA,2021
2021-07-26,AK.C.2.U.m12,AK,C,U,2,m12,0.25,159,0,0.25,0.92,0.08,0,636,NA,2021
2021-07-26,AK.C.2.U.m16,AK,C,U,2,m16,0.25,135,0,0.25,0.85,0.15,0,540,NA,2021
2021-07-26,AK.C.3.U.m4,AK,C,U,3,m4,0.25,39,0,0.25,0.85,0.15,0,156,NA,2021
2021-07-26,AK.C.3.U.m8,AK,C,U,3,m8,0.25,123,0,0.25,0.75,0.25,0,492,NA,2021
2021-07-26,AK.C.3.U.m12,AK,C,U,3,m12,0.25,128,0,0.25,0.75,0.25,0,512,NA,2021
2021-07-26,AK.C.3.U.m16,AK,C,U,3,m16,0.25,116,0,0.25,0.75,0.25,0,464,NA,2021
2021-07-26,AK.C.4.L.m4,AK,C,L,4,m4,0.25,152,1,0.25,0.8,0.2,0,608,NA,2021
2021-07-26,AK.C.4.L.m8,AK,C,L,4,m8,0.25,118,0,0.25,0.8,0.2,0,472,NA,2021
2021-07-26,AK.C.4.L.m12,AK,C,L,4,m12,0.25,64,0,0.25,0.75,0.25,0,256,NA,2021
2021-07-26,AK.C.4.L.m16,AK,C,L,4,m16,0.25,116,0,0.25,0.9,0.1,0,464,NA,2021
2021-07-26,AK.C.5.L.m4,AK,C,L,5,m4,0.25,85,1,0.25,0.7,0.3,0,340,NA,2021
2021-07-26,AK.C.5.L.m8,AK,C,L,5,m8,0.25,97,2,0.25,1,0,0,388,NA,2021
2021-07-26,AK.C.5.L.m12,AK,C,L,5,m12,0.25,120,3,0.25,0.65,0.35,0,480,NA,2021
2021-07-26,AK.C.5.L.m16,AK,C,L,5,m16,0.25,86,0,0.25,0.8,0.2,0,344,NA,2021
2021-07-26,AK.C.6.L.m4,AK,C,L,6,m4,0.25,74,0,0.25,0.65,0.35,0,296,NA,2021
2021-07-26,AK.C.6.L.m8,AK,C,L,6,m8,0.25,72,0,0.25,0.7,0.3,0,288,NA,2021
2021-07-26,AK.C.6.L.m12,AK,C,L,6,m12,0.25,97,0,0.25,0.8,0.2,0,388,NA,2021
2021-07-26,AK.C.6.L.m16,AK,C,L,6,m16,0.25,78,0,0.25,0.6,0.4,0,312,NA,2021
2021-07-23,AK.D.1.U.m4,AK,D,U,1,m4,0.25,0,0,0.25,0,0.52,0.48,0,NA,2021
2021-07-23,AK.D.1.U.m8,AK,D,U,1,m8,0.25,9,0,0.25,0.2,0.42,0.56,36,NA,2021
2021-07-23,AK.D.1.U.m12,AK,D,U,1,m12,0.25,80,0,0.25,0.24,0.36,0.48,320,NA,2021
2021-07-23,AK.D.1.U.m16,AK,D,U,1,m16,0.25,0,0,0.25,0,0.48,0.52,0,NA,2021
2021-07-23,AK.D.2.U.m4,AK,D,U,2,m4,0.25,29,0,0.25,0.72,0.02,0.26,116,NA,2021
2021-07-23,AK.D.2.U.m8,AK,D,U,2,m8,0.25,46,0,0.25,0.44,0.16,0.4,184,NA,2021
2021-07-23,AK.D.2.U.m12,AK,D,U,2,m12,0.25,0,0,0.25,0,0.64,0.36,0,NA,2021
2021-07-23,AK.D.2.U.m16,AK,D,U,2,m16,0.25,30,1,0.25,0.36,0.48,0.16,120,NA,2021
2021-07-23,AK.D.3.U.m4,AK,D,U,3,m4,0.25,4,0,0.25,0.06,0.46,0.48,16,NA,2021
2021-07-23,AK.D.3.U.m8,AK,D,U,3,m8,0.25,16,0,0.25,0.44,0.28,0.28,64,NA,2021
2021-07-23,AK.D.3.U.m12,AK,D,U,3,m12,0.25,16,0,0.25,0.2,0,0.8,64,NA,2021
2021-07-23,AK.D.3.U.m16,AK,D,U,3,m16,0.25,23,0,0.25,0.48,0.28,0.24,92,NA,2021
2021-07-23,AK.D.4.L.m4,AK,D,L,4,m4,0.25,17,0,0.25,0.2,0.8,0,68,NA,2021
2021-07-23,AK.D.4.L.m8,AK,D,L,4,m8,0.25,50,0,0.25,1,0.4,0,200,NA,2021
2021-07-23,AK.D.4.L.m12,AK,D,L,4,m12,0.25,10,0,0.25,0.2,0.6,0.2,40,NA,2021
2021-07-23,AK.D.4.L.m16,AK,D,L,4,m16,0.25,10,0,0.25,0.2,0.8,0,40,NA,2021
2021-07-23,AK.D.5.L.m4,AK,D,L,5,m4,0.25,16,0,0.25,0.3,0.6,0.1,64,NA,2021
2021-07-23,AK.D.5.L.m8,AK,D,L,5,m8,0.25,37,0,0.25,0.5,0.4,0.1,148,NA,2021
2021-07-23,AK.D.5.L.m12,AK,D,L,5,m12,0.25,21,0,0.25,0.4,0.5,0.1,84,NA,2021
2021-07-23,AK.D.5.L.m16,AK,D,L,5,m16,0.25,27,0,0.25,0.4,0.4,0.2,108,NA,2021
2021-07-23,AK.D.6.L.m4,AK,D,L,6,m4,0.25,23,0,0.25,0.6,0.2,0.1,92,NA,2021
2021-07-23,AK.D.6.L.m8,AK,D,L,6,m8,0.25,19,0,0.25,0.4,0.45,0.15,76,NA,2021
2021-07-23,AK.D.6.L.m12,AK,D,L,6,m12,0.25,26,0,0.25,0.7,0.2,0.1,104,NA,2021
2021-07-23,AK.D.6.L.m16,AK,D,L,6,m16,0.25,27,0,0.25,0.4,0.5,0.1,108,NA,2021
2021-07-22,AK.E.1.U.m4,AK,E,U,1,m4,0.25,71,0,0.25,0.4,0.4,0.2,284,NA,2021
2021-07-22,AK.E.1.U.m8,AK,E,U,1,m8,0.25,71,0,0.25,0.6,0.4,0,284,NA,2021
2021-07-22,AK.E.1.U.m12,AK,E,U,1,m12,0.25,40,0,0.25,0.36,0.6,0.04,160,NA,2021
2021-07-22,AK.E.1.U.m16,AK,E,U,1,m16,0.25,50,0,0.25,0.6,0.32,0.08,200,NA,2021
2021-07-22,AK.E.2.U.m4,AK,E,U,2,m4,0.25,74,0,0.25,0.88,0.12,0,296,NA,2021
2021-07-22,AK.E.2.U.m8,AK,E,U,2,m8,0.25,78,0,0.25,0.68,0.32,0,312,NA,2021
2021-07-22,AK.E.2.U.m12,AK,E,U,2,m12,0.25,28,0,0.25,0.24,0.76,0.04,112,NA,2021
2021-07-22,AK.E.2.U.m16,AK,E,U,2,m16,0.25,71,0,0.25,0.56,0.4,0.04,284,NA,2021
2021-07-22,AK.E.3.U.m4,AK,E,U,3,m4,0.25,36,8,0.25,0.28,0.72,0,144,NA,2021
2021-07-22,AK.E.3.U.m8,AK,E,U,3,m8,0.25,81,0,0.25,0.52,0.4,0.04,324,NA,2021
2021-07-22,AK.E.3.U.m12,AK,E,U,3,m12,0.25,71,0,0.25,0.56,0.44,0,284,NA,2021
2021-07-22,AK.E.3.U.m16,AK,E,U,3,m16,0.25,138,0,0.25,0.84,0.16,0,552,NA,2021
2021-07-22,AK.E.4.L.m4,AK,E,L,4,m4,0.25,56,0,0.25,0.5,0.5,0,224,NA,2021
2021-07-22,AK.E.4.L.m8,AK,E,L,4,m8,0.25,54,1,0.25,0.75,0.25,0,216,NA,2021
2021-07-22,AK.E.4.L.m12,AK,E,L,4,m12,0.25,60,0,0.25,0.7,0.3,0,240,NA,2021
2021-07-22,AK.E.4.L.m16,AK,E,L,4,m16,0.25,52,0,0.25,0.8,0.2,0,208,NA,2021
2021-07-22,AK.E.5.L.m4,AK,E,L,5,m4,0.25,21,0,0.25,0.25,0.75,0,84,NA,2021
2021-07-22,AK.E.5.L.m8,AK,E,L,5,m8,0.25,52,0,0.25,0.75,0.25,0,208,NA,2021
2021-07-22,AK.E.5.L.m12,AK,E,L,5,m12,0.25,93,1,0.25,0.7,0.3,0,372,NA,2021
2021-07-22,AK.E.5.L.m16,AK,E,L,5,m16,0.25,54,0,0.25,0.7,0.3,0,216,NA,2021
2021-07-22,AK.E.6.L.m4,AK,E,L,6,m4,0.25,85,2,0.25,0.8,0.2,0,340,NA,2021
2021-07-22,AK.E.6.L.m8,AK,E,L,6,m8,0.25,60,0,0.25,0.4,0.6,0,240,NA,2021
2021-07-22,AK.E.6.L.m12,AK,E,L,6,m12,0.25,22,0,0.25,0.15,0.85,0,88,NA,2021
2021-07-22,AK.E.6.L.m16,AK,E,L,6,m16,0.25,50,0,0.25,0.4,0.6,0,200,NA,2021
2021-07-24,AK.F.1.U.m4,AK,F,U,1,m4,0.25,92,0,0.25,0.92,0.08,0,368,NA,2021
2021-07-24,AK.F.1.U.m8,AK,F,U,1,m8,0.25,108,0,0.25,0.92,0.08,0,432,NA,2021
2021-07-24,AK.F.1.U.m12,AK,F,U,1,m12,0.25,86,0,0.25,0.72,0.04,0.24,344,NA,2021
2021-07-24,AK.F.1.U.m16,AK,F,U,1,m16,0.25,121,0,0.25,0.92,0,0.08,484,NA,2021
2021-07-24,AK.F.2.U.m4,AK,F,U,2,m4,0.25,293,0,0.25,1,0,0,1172,NA,2021
2021-07-24,AK.F.2.U.m8,AK,F,U,2,m8,0.25,109,0,0.25,0.32,0,0.68,436,NA,2021
2021-07-24,AK.F.2.U.m12,AK,F,U,2,m12,0.25,159,0,0.25,0.8,0,0.2,636,NA,2021
2021-07-24,AK.F.2.U.m16,AK,F,U,2,m16,0.25,178,0,0.25,0.84,0.04,0.12,712,NA,2021
2021-07-24,AK.F.3.U.m4,AK,F,U,3,m4,0.25,138,0,0.25,0.52,0,0.48,552,NA,2021
2021-07-24,AK.F.3.U.m8,AK,F,U,3,m8,0.25,177,0,0.25,0.84,0,0.16,708,NA,2021
2021-07-24,AK.F.3.U.m12,AK,F,U,3,m12,0.25,128,0,0.25,0.62,0,0.38,512,NA,2021
2021-07-24,AK.F.3.U.m16,AK,F,U,3,m16,0.25,245,0,0.25,0.96,0,0.04,980,NA,2021
2021-07-24,AK.F.4.L.m4,AK,F,L,4,m4,0.25,81,0,0.25,1,0,0,324,NA,2021
2021-07-24,AK.F.4.L.m8,AK,F,L,4,m8,0.25,98,0,0.25,1,0,0,392,NA,2021
2021-07-24,AK.F.4.L.m12,AK,F,L,4,m12,0.25,62,0,0.25,0.7,0.3,0,248,NA,2021
2021-07-24,AK.F.4.L.m16,AK,F,L,4,m16,0.25,80,0,0.25,0.9,0,0.1,320,NA,2021
2021-07-24,AK.F.5.L.m4,AK,F,L,5,m4,0.25,84,0,0.25,0.6,0,0.4,336,NA,2021
2021-07-24,AK.F.5.L.m8,AK,F,L,5,m8,0.25,90,0,0.25,0.75,0.15,0.1,360,NA,2021
2021-07-24,AK.F.5.L.m12,AK,F,L,5,m12,0.25,86,0,0.25,0.8,0.1,0.1,344,NA,2021
2021-07-24,AK.F.5.L.m16,AK,F,L,5,m16,0.25,123,0,0.25,0.85,0.1,0.05,492,NA,2021
2021-07-24,AK.F.6.L.m4,AK,F,L,6,m4,0.25,125,0,0.25,0.4,0.1,0.5,500,NA,2021
2021-07-24,AK.F.6.L.m8,AK,F,L,6,m8,0.25,122,0,0.25,0.85,0.1,0.05,488,NA,2021
2021-07-24,AK.F.6.L.m12,AK,F,L,6,m12,0.25,125,0,0.25,0.9,0.1,0,500,NA,2021
2021-07-24,AK.F.6.L.m16,AK,F,L,6,m16,0.25,45,0,0.25,0.85,0.1,0.05,180,NA,2021
2021-07-22,BC.A.1.U.4,BC,A,U,1,4,0.25,95,0,0.25,0.8,0,0.2,380,Other = Gracilaria,2021
2021-07-22,BC.A.1.U.8,BC,A,U,1,8,0.25,103,2,0.25,0.98,0.02,0,412,NA,2021
2021-07-22,BC.A.1.U.12,BC,A,U,1,12,0.25,89,0,0.25,0.98,0,0.02,356,Other = Gracilaria,2021
2021-07-22,BC.A.1.U.16,BC,A,U,1,16,0.25,113,3,0.25,0.7,0,0.3,452,Other = Gracilaria,2021
2021-07-22,BC.A.2.U.4,BC,A,U,2,4,0.25,74,0,0.25,0.75,0,0.25,296,Other = Gracilaria,2021
2021-07-22,BC.A.2.U.8,BC,A,U,2,8,0.25,59,2,0.25,0.9,0,0.1,236,Other = Gracilaria,2021
2021-07-22,BC.A.2.U.12,BC,A,U,2,12,0.25,16,1,0.25,0.05,0,0.95,64,Other = Gracilaria,2021
2021-07-22,BC.A.2.U.16,BC,A,U,2,16,0.0625,40,0,0.25,0.9,0,0.1,640,Other = Gracilaria,2021
2021-07-22,BC.A.3.U.4,BC,A,U,3,4,0.0625,64,2,0.25,1,0,0,1024,NA,2021
2021-07-22,BC.A.3.U.8,BC,A,U,3,8,0.0625,67,3,0.25,0.95,0.05,0,1072,NA,2021
2021-07-22,BC.A.3.U.12,BC,A,U,3,12,0.0625,105,4,0.25,1,0,0,1680,NA,2021
2021-07-22,BC.A.3.U.16,BC,A,U,3,16,0.25,370,5,0.25,1,0,0,1480,NA,2021
2021-07-22,BC.A.4.L.4,BC,A,L,4,4,0.25,27,0,0.25,0.6,0.35,0.05,108,Other = Gracilaria,2021
2021-07-22,BC.A.4.L.8,BC,A,L,4,8,0.25,72,2,0.25,0.6,0.4,0,288,NA,2021
2021-07-22,BC.A.4.L.12,BC,A,L,4,12,0.25,64,3,0.25,0.7,0.3,0,256,NA,2021
2021-07-22,BC.A.4.L.16,BC,A,L,4,16,0.25,39,0,0.25,0.55,0.44,0.01,156,Other = Gracilaria,2021
2021-07-22,BC.A.5.L.4,BC,A,L,5,4,0.25,110,0,0.25,0.9,0.1,0,440,NA,2021
2021-07-22,BC.A.5.L.8,BC,A,L,5,8,0.25,92,0,0.25,0.85,0.1,0.05,368,Other = Gracilaria,2021
2021-07-22,BC.A.5.L.12,BC,A,L,5,12,0.25,71,0,0.25,0.6,0.4,0,284,NA,2021
2021-07-22,BC.A.5.L.16,BC,A,L,5,16,0.25,79,0,0.25,0.75,0.25,0,316,NA,2021
2021-07-22,BC.A.6.L.4,BC,A,L,6,4,0.25,73,3,0.25,0.6,0.4,0.01,292,Other = Gracilaria,2021
2021-07-22,BC.A.6.L.8,BC,A,L,6,8,0.25,113,0,0.25,0.55,0.45,0,452,NA,2021
2021-07-22,BC.A.6.L.12,BC,A,L,6,12,0.25,64,0,0.25,0.6,0.4,0,256,NA,2021
2021-07-22,BC.A.6.L.16,BC,A,L,6,16,0.25,52,0,0.25,0.2,0.8,0,208,NA,2021
2021-07-22,BC.A.6.L.4,BC,A,L,6,4,0.0625,35,0,0.25,1,0,0,560,re-did Pruth Bay L6 (transect in wrong direction first time?),2021
2021-07-22,BC.A.6.L.8,BC,A,L,6,8,0.0625,32,0,0.25,0.95,0.05,0,512,re-did Pruth Bay L6 (transect in wrong direction first time?),2021
2021-07-22,BC.A.6.L.12,BC,A,L,6,12,0.0625,55,3,0.25,1,0,0,880,re-did Pruth Bay L6 (transect in wrong direction first time?),2021
2021-07-22,BC.A.6.L.16,BC,A,L,6,16,0.0625,60,0,0.25,0.6,0.4,0,960,re-did Pruth Bay L6 (transect in wrong direction first time?),2021
2021-07-23,BC.C.1.U.4,BC,C,U,1,4,0.25,82,4,0.25,0.6,0.4,0,328,NA,2021
2021-07-23,BC.C.1.U.8,BC,C,U,1,8,0.25,94,7,0.25,0.75,0.25,0,376,NA,2021
2021-07-23,BC.C.1.U.12,BC,C,U,1,12,0.25,104,3,0.25,0.6,0.15,0.25,416,Other = Gracilaria,2021
2021-07-23,BC.C.1.U.16,BC,C,U,1,16,0.25,57,0,0.25,0.35,0.65,0,228,NA,2021
2021-07-23,BC.C.2.U.4,BC,C,U,2,4,0.25,72,3,0.25,0.5,0.4,0.1,288,NA,2021
2021-07-23,BC.C.2.U.8,BC,C,U,2,8,0.25,106,10,0.25,0.55,0.3,0.15,424,Other = Agarum,2021
2021-07-23,BC.C.2.U.12,BC,C,U,2,12,0.25,8,0,0.25,0.1,0.7,0.2,32,NA,2021
2021-07-23,BC.C.2.U.16,BC,C,U,2,16,0.25,197,11,0.25,0.5,0.1,0.4,788,NA,2021
2021-07-23,BC.C.3.U.4,BC,C,U,3,4,0.25,163,0,0.25,0.75,0.2,0.05,652,NA,2021
2021-07-23,BC.C.3.U.8,BC,C,U,3,8,0.25,148,0,0.25,0.5,0.45,0.05,592,NA,2021
2021-07-23,BC.C.3.U.12,BC,C,U,3,12,0.25,175,2,0.25,0.85,0.15,0,700,NA,2021
2021-07-23,BC.C.3.U.16,BC,C,U,3,16,0.25,146,0,0.25,0.65,0.3,0.05,584,NA,2021
2021-07-23,BC.C.4.L.4,BC,C,L,4,4,0.25,125,2,0.25,1,0,0,500,NA,2021
