SampleDate,SampleId,Region,SiteCode,TidalHeight,Transect,Blade,BrokenTip,Year,Prevalence,LesionArea,HealthyArea,BladeArea,Severity
2021-07-22,AK.E.4.L.14,AK,E,L,4,14,N,2021,0,0,9.6382408,9.642555424,0
2021-07-22,AK.E.4.L.15,AK,E,L,4,15,N,2021,0,0,5.0810270656,5.0810270656,0
2021-07-22,AK.E.5.L.1,AK,E,L,5,1,N,2021,0,0,28.0399683392,28.0399683392,0
2021-07-22,AK.E.5.L.2,AK,E,L,5,2,N,2021,0,0,8.07553792,8.07553792,0
2021-07-22,AK.E.5.L.3,AK,E,L,5,3,N,2021,0,0,33.035727648,33.035727648,0
2021-07-22,AK.E.5.L.4,AK,E,L,5,4,N,2021,0,0,5.2764256,5.2764256,0
2021-07-22,AK.E.5.L.5,AK,E,L,5,5,N,2021,0,0,11.2607012224,11.2607012224,0
2021-07-22,AK.E.5.L.6,AK,E,L,5,6,N,2021,1,0.0766564864,7.0842890112,7.1609454976,0.0107047995862685
2021-07-22,AK.E.5.L.7,AK,E,L,5,7,N,2021,0,0,5.6718608896,5.6718608896,0
2021-07-22,AK.E.5.L.8,AK,E,L,5,8,N,2021,0,0,8.805788032,8.805788032,0
2021-07-22,AK.E.5.L.9,AK,E,L,5,9,N,2021,1,1.0018197376,14.6903778624,15.6921976,0.0638419017614206
2021-07-22,AK.E.5.L.10,AK,E,L,5,10,N,2021,0,0,6.0691298944,6.0691298944,0
2021-07-22,AK.E.5.L.11,AK,E,L,5,11,N,2021,0,0,10.105029184,10.105029184,0
2021-07-22,AK.E.5.L.12,AK,E,L,5,12,N,2021,0,0,10.7362946304,10.7362946304,0
2021-07-22,AK.E.5.L.13,AK,E,L,5,13,N,2021,0,0,10.649660576,10.649660576,0
2021-07-22,AK.E.5.L.14,AK,E,L,5,14,N,2021,0,0,6.7037931072,6.7037931072,0
2021-07-22,AK.E.5.L.15,AK,E,L,5,15,N,2021,0,0,4.8333856256,4.8333856256,0
2021-07-22,AK.E.6.L.1,AK,E,L,6,1,N,2021,1,0.072269952,14.0662495232,14.1385194752,0.00511156434213404
2021-07-22,AK.E.6.L.2,AK,E,L,6,2,N,2021,0,0,10.2133082688,10.2133082688,0
2021-07-22,AK.E.6.L.3,AK,E,L,6,3,N,2021,1,0.4154084032,19.9881788288,20.403587232,0.0203595768957967
2021-07-22,AK.E.6.L.4,AK,E,L,6,4,N,2021,0,0,8.4875485568,8.4875485568,0
2021-07-22,AK.E.6.L.5,AK,E,L,6,5,N,2021,0,0,16.5072840064,16.5072840064,0
2021-07-22,AK.E.6.L.6,AK,E,L,6,6,N,2021,0,0,6.2808161344,6.2808161344,0
2021-07-22,AK.E.6.L.7,AK,E,L,6,7,N,2021,0,0,2.6564780416,2.6564780416,0
2021-07-22,AK.E.6.L.8,AK,E,L,6,8,N,2021,0,0,11.0096080832,11.0096080832,0
2021-07-22,AK.E.6.L.9,AK,E,L,6,9,N,2021,1,0.542384192,11.5714979712,12.1138821632,0.0447737715038763
2021-07-22,AK.E.6.L.10,AK,E,L,6,10,N,2021,0,0,10.46655872,10.46655872,0
2021-07-22,AK.E.6.L.11,AK,E,L,6,11,Y,2021,0,0,8.2422442048,8.2422442048,0
2021-07-22,AK.E.6.L.12,AK,E,L,6,12,N,2021,0,0,12.3424673472,12.3424673472,0
2021-07-22,AK.E.6.L.13,AK,E,L,6,13,Y,2021,1,7.6082821184,6.9786166784,14.5868987968,0.521583252505259
2021-07-22,AK.E.6.L.14,AK,E,L,6,14,N,2021,1,0.2865988992,15.0045364224,15.2911353216,0.0187428136088205
2021-07-22,AK.E.6.L.15,AK,E,L,6,15,N,2021,0,0,7.4458005696,7.4458005696,0
2021-07-22,AK.E.1.U.1,AK,E,U,1,1,Y,2021,0,0,11.5789766528,11.5789766528,0
2021-07-22,AK.E.1.U.2,AK,E,U,1,2,N,2021,0,0,6.351845632,6.351845632,0
2021-07-22,AK.E.1.U.3,AK,E,U,1,3,N,2021,1,0.280810112,19.4438710336,19.7246811456,0.0142364842263947
2021-07-22,AK.E.1.U.4,AK,E,U,1,4,N,2021,1,0.584272,4.279028352,4.863300352,0.120138991571788
2021-07-22,AK.E.1.U.5,AK,E,U,1,5,N,2021,0,0,10.241479168,10.241479168,0
2021-07-22,AK.E.1.U.6,AK,E,U,1,6,N,2021,1,0.509844736,17.3216513088,17.8314960448,0.0285923701925549
2021-07-22,AK.E.1.U.7,AK,E,U,1,7,N,2021,1,2.36090832,3.5301174912,5.8910258112,0.400763533493852
2021-07-22,AK.E.1.U.8,AK,E,U,1,8,N,2021,1,0.6026630848,7.9366070272,8.539270112,0.070575479741892
2021-07-22,AK.E.1.U.9,AK,E,U,1,9,Y,2021,0,0,1.9254189376,1.9254189376,0
2021-07-22,AK.E.1.U.10,AK,E,U,1,10,N,2021,0,0,17.7309113728,17.7309113728,0
2021-07-22,AK.E.1.U.11,AK,E,U,1,11,N,2021,0,0,7.5573695552,7.5573695552,0
2021-07-22,AK.E.1.U.12,AK,E,U,1,12,N,2021,1,0.0859509056,11.5193988864,11.605349792,0.00740614519514519
2021-07-22,AK.E.1.U.13,AK,E,U,1,13,N,2021,0,0,6.76272368,6.76272368,0
2021-07-22,AK.E.1.U.14,AK,E,U,1,14,N,2021,0,0,13.5300676032,13.5300676032,0
2021-07-22,AK.E.1.U.15,AK,E,U,1,15,N,2021,0,0,5.9126888192,5.9126888192,0
2021-07-22,AK.E.2.U.1,AK,E,U,2,1,N,2021,0,0,17.6723043968,17.6863269248,0
2021-07-22,AK.E.2.U.2,AK,E,U,2,2,N,2021,0,0,19.9931766016,19.9931766016,0
2021-07-22,AK.E.2.U.3,AK,E,U,2,3,N,2021,1,0.0612856384,6.2074315712,6.2687172096,0.00977642416316792
2021-07-22,AK.E.2.U.4,AK,E,U,2,4,N,2021,1,0.0613395712,13.0108565376,13.0721961088,0.00469236926140567
2021-07-22,AK.E.2.U.5,AK,E,U,2,5,N,2021,1,0.183731072,18.088072352,18.271803424,0.0100554426805331
2021-07-22,AK.E.2.U.6,AK,E,U,2,6,N,2021,0,0,4.5347776896,4.5347776896,0
2021-07-22,AK.E.2.U.7,AK,E,U,2,7,N,2021,0,0,4.3294914752,4.3294914752,0
2021-07-22,AK.E.2.U.8,AK,E,U,2,8,N,2021,0,0,5.5522738944,5.5522738944,0
2021-07-22,AK.E.2.U.9,AK,E,U,2,9,N,2021,0,0,14.4645432512,14.4645432512,0
2021-07-22,AK.E.2.U.10,AK,E,U,2,10,N,2021,0,0,8.0640502336,8.0640502336,0
2021-07-22,AK.E.2.U.11,AK,E,U,2,11,N,2021,1,0.067775552,17.802588064,17.870363616,0.00379262299617217
2021-07-22,AK.E.2.U.12,AK,E,U,2,12,N,2021,0,0,17.4157280896,17.4157280896,0
2021-07-22,AK.E.2.U.13,AK,E,U,2,13,N,2021,0,0,6.3817963136,6.3841334016,0
2021-07-22,AK.E.2.U.14,AK,E,U,2,14,N,2021,0,0,5.3936215744,5.3936215744,0
2021-07-22,AK.E.2.U.15,AK,E,U,2,15,N,2021,1,3.232732032,10.2342341952,13.4669662272,0.240049019018899
2021-07-22,AK.E.3.U.1,AK,E,U,3,1,N,2021,1,0.069393536,6.9449985664,7.0143921024,0.00989302208758144
2021-07-22,AK.E.3.U.2,AK,E,U,3,2,N,2021,0,0,8.5371487552,8.5371487552,0
2021-07-22,AK.E.3.U.3,AK,E,U,3,3,N,2021,0,0,7.6589429952,7.6589429952,0
2021-07-22,AK.E.3.U.4,AK,E,U,3,4,N,2021,0,0,8.70205728,8.70205728,0
2021-07-22,AK.E.3.U.5,AK,E,U,3,5,N,2021,0,0,4.208735936,4.208735936,0
2021-07-22,AK.E.3.U.6,AK,E,U,3,6,N,2021,0,0,4.8786532224,4.8786532224,0
2021-07-22,AK.E.3.U.7,AK,E,U,3,7,N,2021,0,0,4.2000707328,4.2000707328,0
2021-07-22,AK.E.3.U.8,AK,E,U,3,8,N,2021,0,0,3.6302886784,3.6302886784,0
2021-07-22,AK.E.3.U.9,AK,E,U,3,9,N,2021,0,0,6.8018788928,6.8018788928,0
2021-07-22,AK.E.3.U.10,AK,E,U,3,10,N,2021,0,0,5.5123636224,5.5123636224,0
2021-07-22,AK.E.3.U.11,AK,E,U,3,11,N,2021,0,0,6.9506435328,6.9506435328,0
2021-07-22,AK.E.3.U.12,AK,E,U,3,12,N,2021,0,0,4.6371601216,4.6371601216,0
2021-07-22,AK.E.3.U.13,AK,E,U,3,13,N,2021,0,0,11.2722068864,11.2722068864,0
2021-07-22,AK.E.3.U.14,AK,E,U,3,14,N,2021,1,3.7987747456,12.7730308672,16.5718056128,0.229231191480175
2021-07-22,AK.E.3.U.15,AK,E,U,3,15,N,2021,1,2.668055616,11.1992537856,13.8673094016,0.192398939025054
2021-07-24,AK.F.4.L.1,AK,F,L,4,1,N,2021,1,0.12044992,11.8090899328,11.9295398528,0.0100967783742077
2021-07-24,AK.F.4.L.2,AK,F,L,4,2,N,2021,1,0.0269304448,19.839450144,19.8663805888,0.0013555788222029
2021-07-24,AK.F.4.L.3,AK,F,L,4,3,Y,2021,0,0,11.8007842816,11.8007842816,0
2021-07-24,AK.F.4.L.4,AK,F,L,4,4,N,2021,1,0.238922304,30.7481499584,30.9870722624,0.00771038651140691
2021-07-24,AK.F.4.L.5,AK,F,L,4,5,N,2021,0,0,16.3418001984,16.3418001984,0
2021-07-24,AK.F.4.L.6,AK,F,L,4,6,N,2021,1,0.103910528,22.6392096576,22.7431201856,0.00456887740784977
2021-07-24,AK.F.4.L.7,AK,F,L,4,7,N,2021,1,1.168004672,24.168905664,25.336910336,0.0460989385252881
2021-07-24,AK.F.4.L.8,AK,F,L,4,8,N,2021,0,0,30.218278176,30.218278176,0
2021-07-24,AK.F.4.L.9,AK,F,L,4,9,N,2021,0,0,24.6569255936,24.6569255936,0
2021-07-24,AK.F.4.L.10,AK,F,L,4,10,N,2021,1,0.076225024,7.2052962368,7.2815212608,0.0104682828312755
2021-07-24,AK.F.4.L.11,AK,F,L,4,11,N,2021,1,4.0180475328,11.4937808064,15.5118283392,0.259031201540954
2021-07-24,AK.F.4.L.12,AK,F,L,4,12,N,2021,1,1.117487616,19.6537954688,20.7712830848,0.0537996430667181
2021-07-24,AK.F.4.L.13,AK,F,L,4,13,Y,2021,1,2.531785408,14.6033123456,17.1350977536,0.14775436034312
2021-07-24,AK.F.4.L.14,AK,F,L,4,14,N,2021,1,0.2428953536,8.8944176,9.1373129536,0.0265827989950045
2021-07-24,AK.F.4.L.15,AK,F,L,4,15,N,2021,0,0,25.574124768,25.574124768,0
2021-07-24,AK.F.5.L.1,AK,F,L,5,1,N,2021,0,0,24.9973314496,24.9973314496,0
2021-07-24,AK.F.5.L.2,AK,F,L,5,2,N,2021,1,1.3638526464,24.8130071168,26.1768597632,0.0521014613187994
2021-07-24,AK.F.5.L.3,AK,F,L,5,3,N,2021,0,0,25.0371518336,25.048369856,0
2021-07-24,AK.F.5.L.4,AK,F,L,5,4,N,2021,1,0.231371712,24.3923132992,24.6236850112,0.00939630733152903
2021-07-24,AK.F.5.L.5,AK,F,L,5,5,Y,2021,0,0,28.4193136768,28.4193136768,0
2021-07-24,AK.F.5.L.6,AK,F,L,5,6,N,2021,1,1.5314757888,9.37936336,10.9108391488,0.140362786758563
2021-07-24,AK.F.5.L.7,AK,F,L,5,7,N,2021,0,0,19.38614496,19.38614496,0
2021-07-24,AK.F.5.L.8,AK,F,L,5,8,N,2021,1,0.911104768,7.946458752,8.85756352,0.102861782017455
2021-07-24,AK.F.5.L.9,AK,F,L,5,9,N,2021,0,0,24.8228588416,24.8228588416,0
2021-07-24,AK.F.5.L.10,AK,F,L,5,10,N,2021,1,0.028045056,29.8130091392,29.8410541952,9.398145191704e-4
2021-07-24,AK.F.5.L.11,AK,F,L,5,11,N,2021,1,0.886835008,19.447808128,20.334643136,0.0436120271237987
2021-07-24,AK.F.5.L.12,AK,F,L,5,12,N,2021,0,0,18.9259004224,18.9259004224,0
2021-07-24,AK.F.5.L.13,AK,F,L,5,13,N,2021,0,0,11.8336293568,11.8336293568,0
2021-07-24,AK.F.5.L.14,AK,F,L,5,14,N,2021,1,1.3962482816,18.2874978688,19.6837461504,0.0709340727588903
2021-07-24,AK.F.5.L.15,AK,F,L,5,15,N,2021,0,0,18.0414744128,18.0414744128,0
2021-07-24,AK.F.6.L.1,AK,F,L,6,1,N,2021,0,0,16.411211712,16.411211712,0
2021-07-24,AK.F.6.L.2,AK,F,L,6,2,N,2021,0,0,7.1451252096,7.1451252096,0
2021-07-24,AK.F.6.L.3,AK,F,L,6,3,N,2021,0,0,22.7776731328,22.7776731328,0
2021-07-24,AK.F.6.L.4,AK,F,L,6,4,N,2021,0,0,22.8547071488,22.8547071488,0
2021-07-24,AK.F.6.L.5,AK,F,L,6,5,N,2021,1,0.118112832,19.7355036608,19.8536164928,0.00594918472626053
2021-07-24,AK.F.6.L.6,AK,F,L,6,6,Y,2021,1,0.4723254848,13.9230399616,14.3953654464,0.0328109408933498
2021-07-24,AK.F.6.L.7,AK,F,L,6,7,N,2021,0,0,10.356625696,10.356625696,0
2021-07-24,AK.F.6.L.8,AK,F,L,6,8,N,2021,1,0.13213536,22.4439010112,22.5760363712,0.00585290339842664
2021-07-24,AK.F.6.L.9,AK,F,L,6,9,N,2021,0,0,4.090443328,4.090443328,0
2021-07-24,AK.F.6.L.10,AK,F,L,6,10,N,2021,0,0,6.263755392,6.263755392,0
2021-07-24,AK.F.6.L.11,AK,F,L,6,11,N,2021,1,0.094741952,15.893366944,15.988108896,0.00592577600116941
2021-07-24,AK.F.6.L.12,AK,F,L,6,12,N,2021,0,0,4.2372484096,4.2372484096,0
2021-07-24,AK.F.6.L.13,AK,F,L,6,13,N,2021,0,0,24.4161156416,24.4161156416,0
2021-07-24,AK.F.6.L.14,AK,F,L,6,14,N,2021,0,0,15.1103705536,15.1103705536,0
2021-07-24,AK.F.6.L.15,AK,F,L,6,15,N,2021,0,0,4.6912367424,4.6912367424,0
2021-07-24,AK.F.1.U.1,AK,F,U,1,1,N,2021,1,0.161978176,12.7034935104,12.8654716864,0.0125901467080469
2021-07-24,AK.F.1.U.2,AK,F,U,1,2,Y,2021,1,1.6667572288,1.791288064,3.4580452928,0.481994042203657
2021-07-24,AK.F.1.U.3,AK,F,U,1,3,N,2021,0,0,13.2835227968,13.2835227968,0
2021-07-24,AK.F.1.U.4,AK,F,U,1,4,Y,2021,1,0.331327168,10.9567898944,11.2881170624,0.0293518543587424
2021-07-24,AK.F.1.U.5,AK,F,U,1,5,N,2021,1,1.8756389632,4.7896641024,6.6653030656,0.281403402777029
2021-07-24,AK.F.1.U.6,AK,F,U,1,6,N,2021,1,0.54472128,7.9767689856,8.5214902656,0.063923241477956
2021-07-24,AK.F.1.U.7,AK,F,U,1,7,N,2021,1,2.0665071424,14.468552256,16.5350593984,0.124977303837201
2021-07-24,AK.F.1.U.8,AK,F,U,1,8,N,2021,1,2.5388326272,13.8988780672,16.4377106944,0.154451716203092
2021-07-24,AK.F.1.U.9,AK,F,U,1,9,N,2021,1,3.892509952,12.8353951616,16.7279051136,0.232695602083212
2021-07-24,AK.F.1.U.10,AK,F,U,1,10,N,2021,1,0.7330725952,7.4027981504,8.1358707456,0.0901037661637455
2021-07-24,AK.F.1.U.11,AK,F,U,1,11,N,2021,1,0.8044256896,2.3179059008,3.1223315904,0.257636213934903
2021-07-24,AK.F.1.U.12,AK,F,U,1,12,N,2021,0,0,16.9448228352,16.9448228352,0
2021-07-24,AK.F.1.U.13,AK,F,U,1,13,Y,2021,1,0.083236288,6.289103808,6.372340096,0.013062122665463
2021-07-24,AK.F.1.U.14,AK,F,U,1,14,N,2021,0,0,2.093131968,2.093131968,0
2021-07-24,AK.F.1.U.15,AK,F,U,1,15,N,2021,1,0.048719296,10.4183248192,10.4670441152,0.00465454195700302
2021-07-24,AK.F.2.U.1,AK,F,U,2,1,N,2021,0,0,9.3237586432,9.3237586432,0
2021-07-24,AK.F.2.U.2,AK,F,U,2,2,N,2021,1,3.2594467456,13.0761691584,16.335615904,0.199530079842406
2021-07-24,AK.F.2.U.3,AK,F,U,2,3,Y,2021,1,4.2288888256,2.2522696832,6.4811585088,0.6524896466979
2021-07-24,AK.F.2.U.4,AK,F,U,2,4,N,2021,1,6.3573108224,10.8397377408,17.1970485632,0.369674528686511
2021-07-24,AK.F.2.U.5,AK,F,U,2,5,N,2021,0,0,18.8402910912,18.8402910912,0
2021-07-24,AK.F.2.U.6,AK,F,U,2,6,N,2021,1,7.3990767872,9.3274620288,16.726538816,0.442355520684429
2021-07-24,AK.F.2.U.7,AK,F,U,2,7,N,2021,0,0,6.1082851072,6.1082851072,0
2021-07-24,AK.F.2.U.8,AK,F,U,2,8,N,2021,1,0.671822912,3.8887526336,4.5605755456,0.147310992939952
2021-07-24,AK.F.2.U.9,AK,F,U,2,9,N,2021,1,1.3925089408,5.615483136,7.0079920768,0.198702984469676
2021-07-24,AK.F.2.U.10,AK,F,U,2,10,N,2021,1,0.838834816,11.4659155264,12.3047503424,0.0681716241823715
2021-07-24,AK.F.2.U.11,AK,F,U,2,11,N,2021,0,0,4.7218525952,4.7218525952,0
2021-07-24,AK.F.2.U.12,AK,F,U,2,12,N,2021,0,0,3.0411627264,3.0411627264,0
2021-07-24,AK.F.2.U.13,AK,F,U,2,13,N,2021,0,0,3.5259826432,3.5259826432,0
2021-07-24,AK.F.2.U.14,AK,F,U,2,14,N,2021,0,0,4.7128458176,4.7128458176,0
2021-07-24,AK.F.2.U.15,AK,F,U,2,15,N,2021,1,0.679193728,3.0988168896,3.7780106176,0.179775494763289
2021-07-24,AK.F.3.U.1,AK,F,U,3,1,N,2021,0,0,9.2666617856,9.2666617856,0
2021-07-24,AK.F.3.U.2,AK,F,U,3,2,N,2021,1,1.570882688,7.6043270464,9.1752097344,0.171209458254714
2021-07-24,AK.F.3.U.3,AK,F,U,3,3,N,2021,0,0,5.8080412096,5.8080412096,0
2021-07-24,AK.F.3.U.4,AK,F,U,3,4,N,2021,1,2.993989504,6.2704790144,9.2644685184,0.323169051527747
2021-07-24,AK.F.3.U.5,AK,F,U,3,5,N,2021,1,4.3823456192,6.5699858304,10.9523314496,0.400129017220352
2021-07-24,AK.F.3.U.6,AK,F,U,3,6,N,2021,1,0.127101632,12.2349792768,12.3620809088,0.0102815725716147
2021-07-24,AK.F.3.U.7,AK,F,U,3,7,N,2021,0,0,6.9217894848,6.9217894848,0
2021-07-24,AK.F.3.U.8,AK,F,U,3,8,N,2021,1,0.053393472,11.480315584,11.533709056,0.00462934098135794
2021-07-24,AK.F.3.U.9,AK,F,U,3,9,N,2021,1,0.032539456,11.986924352,12.019463808,0.00270723024918484
2021-07-24,AK.F.3.U.10,AK,F,U,3,10,N,2021,0,0,7.3961464384,7.3961464384,0
2021-07-24,AK.F.3.U.11,AK,F,U,3,11,N,2021,0,0,11.9224926336,11.9224926336,0
2021-07-24,AK.F.3.U.12,AK,F,U,3,12,N,2021,1,0.6130181824,14.7363825408,15.3494007232,0.0399375971384634
2021-07-24,AK.F.3.U.13,AK,F,U,3,13,N,2021,1,0.3011248,11.8453687296,12.1464935296,0.0247910888246212
2021-07-24,AK.F.3.U.14,AK,F,U,3,14,N,2021,1,3.7594936896,7.0596956544,10.819189344,0.347483861319508
2021-07-24,AK.F.3.U.15,AK,F,U,3,15,N,2021,0,0,17.0306658752,17.0306658752,0
2021-07-22,BC.A.1.U.1,BC,A,U,1,1,N,2021,1,2.3739241024,9.8736934272,22.16,0.107126538916968
2021-07-22,BC.A.1.U.2,BC,A,U,1,2,N,2021,0,0,NA,15.66,0
2021-07-22,BC.A.1.U.3,BC,A,U,1,3,N,2021,1,0.6767487744,4.8571160576,29.68,0.0228015085714286
2021-07-22,BC.A.1.U.4,BC,A,U,1,4,N,2021,0,0,NA,24,0
2021-07-22,BC.A.1.U.5,BC,A,U,1,5,N,2021,1,2.652684768,6.4217245632,16.4,0.161749071219512
2021-07-22,BC.A.1.U.6,BC,A,U,1,6,N,2021,0,0,NA,15.2,0
2021-07-22,BC.A.1.U.7,BC,A,U,1,7,N,2021,0,0,NA,12.16,0
2021-07-22,BC.A.1.U.8,BC,A,U,1,8,N,2021,1,6.2239170304,11.485169536,18.36,0.338993302309368
2021-07-22,BC.A.1.U.9,BC,A,U,1,9,N,2021,0,0,NA,15.04,0
2021-07-22,BC.A.1.U.10,BC,A,U,1,10,N,2021,0,0,NA,11.7,0
2021-07-22,BC.A.1.U.11,BC,A,U,1,11,N,2021,0,0,NA,17.92,0
2021-07-22,BC.A.1.U.12,BC,A,U,1,12,N,2021,0,0,NA,11.12,0
2021-07-22,BC.A.1.U.13,BC,A,U,1,13,N,2021,0,0,NA,12.42,0
2021-07-22,BC.A.1.U.14,BC,A,U,1,14,N,2021,0,0,NA,14.6,0
2021-07-22,BC.A.1.U.15,BC,A,U,1,15,N,2021,1,4.05439824,1.7805374592,17.76,0.228288189189189
2021-07-22,BC.A.2.U.1,BC,A,U,2,1,N,2021,0,0,NA,20.4,0
2021-07-22,BC.A.2.U.2,BC,A,U,2,2,N,2021,0,0,NA,5.16,0
2021-07-22,BC.A.2.U.3,BC,A,U,2,3,N,2021,0,0,NA,16.56,0
2021-07-22,BC.A.2.U.4,BC,A,U,2,4,N,2021,0,0,NA,15,0
2021-07-22,BC.A.2.U.5,BC,A,U,2,5,N,2021,0,0,NA,13.23,0
2021-07-22,BC.A.2.U.6,BC,A,U,2,6,N,2021,0,0,NA,12.24,0
2021-07-22,BC.A.2.U.7,BC,A,U,2,7,N,2021,0,0,NA,19.04,0
2021-07-22,BC.A.2.U.8,BC,A,U,2,8,N,2021,0,0,NA,20.72,0
2021-07-22,BC.A.2.U.9,BC,A,U,2,9,N,2021,0,0,NA,21.36,0
2021-07-22,BC.A.2.U.10,BC,A,U,2,10,N,2021,0,0,NA,18.4,0
2021-07-22,BC.A.2.U.11,BC,A,U,2,11,N,2021,0,0,NA,13.95,0
2021-07-22,BC.A.2.U.12,BC,A,U,2,12,N,2021,0,0,NA,20.2,0
2021-07-22,BC.A.2.U.13,BC,A,U,2,13,Y,2021,0,0,NA,16.2,0
2021-07-22,BC.A.2.U.14,BC,A,U,2,14,N,2021,0,0,NA,8.94,0
2021-07-22,BC.A.2.U.15,BC,A,U,2,15,N,2021,0,0,NA,11.7,0
2021-07-22,BC.A.3.U.1,BC,A,U,3,1,N,2021,1,0.5564606528,13.6079106112,23.4,0.0237803697777778
2021-07-22,BC.A.3.U.2,BC,A,U,3,2,N,2021,1,8.5982546176,3.1973521152,25.12,0.34228720611465
2021-07-22,BC.A.3.U.3,BC,A,U,3,3,N,2021,0,0,NA,24.96,0
2021-07-22,BC.A.3.U.4,BC,A,U,3,4,N,2021,1,2.2254650816,4.6567557056,8.25,0.269753343224242
2021-07-22,BC.A.3.U.5,BC,A,U,3,5,N,2021,1,1.2718073344,5.2520839296,11.46,0.110977952390925
2021-07-22,BC.A.3.U.6,BC,A,U,3,6,N,2021,1,1.3044007232,14.7562477888,16.060648512,0.081217188846726407
2021-07-22,BC.A.3.U.7,BC,A,U,3,7,N,2021,0,0,NA,12.06,0
2021-07-22,BC.A.3.U.8,BC,A,U,3,8,N,2021,1,0.0429305088,2.0134732224,8.7,0.00493454124137931
2021-07-22,BC.A.3.U.9,BC,A,U,3,9,N,2021,1,0.7740615232,5.5144670016,14.08,0.0549759604545455
2021-07-22,BC.A.3.U.10,BC,A,U,3,10,N,2021,1,3.6519876416,2.6843612992,7.86,0.464629470941476
2021-07-22,BC.A.3.U.11,BC,A,U,3,11,N,2021,1,1.4738755584,2.5243786368,7.62,0.193421989291339
2021-07-22,BC.A.3.U.12,BC,A,U,3,12,N,2021,1,0.4365320832,5.4418734528,9.36,0.0466380430769231
2021-07-22,BC.A.3.U.13,BC,A,U,3,13,N,2021,1,0.1784816128,6.06429392,6.2427755328,0.0285901057730243
2021-07-22,BC.A.3.U.14,BC,A,U,3,14,N,2021,1,1.7725374272,9.691903936,11.4644413632,0.154611757437193
2021-07-22,BC.A.3.U.15,BC,A,U,3,15,N,2021,1,1.0671862912,8.269156672,13.62,0.0783543532452276
2021-07-22,BC.A.4.L.1,BC,A,L,4,1,N,2021,0,0,NA,15.28,0
2021-07-22,BC.A.4.L.2,BC,A,L,4,2,N,2021,1,3.5640592,4.675254656,13.08,0.272481590214067
2021-07-22,BC.A.4.L.3,BC,A,L,4,3,N,2021,0,0,NA,22.88,0
2021-07-22,BC.A.4.L.4,BC,A,L,4,4,N,2021,1,3.1123000896,7.2790583296,27.7,0.112357403956679
2021-07-22,BC.A.4.L.5,BC,A,L,4,5,N,2021,0,0,NA,22.4,0
2021-07-22,BC.A.4.L.6,BC,A,L,4,6,N,2021,0,0,NA,19.2,0
2021-07-22,BC.A.4.L.7,BC,A,L,4,7,N,2021,0,0,NA,27.6,0
2021-07-22,BC.A.4.L.8,BC,A,L,4,8,Y,2021,0,0,NA,18.56,0
2021-07-22,BC.A.4.L.9,BC,A,L,4,9,Y,2021,0,0,NA,29,0
2021-07-22,BC.A.4.L.10,BC,A,L,4,10,Y,2021,0,0,NA,17.8,0
2021-07-22,BC.A.4.L.11,BC,A,L,4,11,N,2021,0,0,NA,22.24,0
2021-07-22,BC.A.4.L.12,BC,A,L,4,12,N,2021,0,0,NA,26.8,0
2021-07-22,BC.A.4.L.13,BC,A,L,4,13,N,2021,0,0,NA,10.41,0
2021-07-22,BC.A.4.L.14,BC,A,L,4,14,N,2021,0,0,NA,24.56,0
2021-07-22,BC.A.4.L.15,BC,A,L,4,15,N,2021,0,0,NA,26.8,0
2021-07-22,BC.A.5.L.1,BC,A,L,5,1,N,2021,0,0,NA,6.12,0
2021-07-22,BC.A.5.L.2,BC,A,L,5,2,N,2021,1,2.2815731712,11.9587354752,20.88,0.109270745747126
2021-07-22,BC.A.5.L.3,BC,A,L,5,3,N,2021,0,0,NA,27.6,0
2021-07-22,BC.A.5.L.4,BC,A,L,5,4,Y,2021,1,1.7207978944,3.025000864,17.6,0.0977726076363636
2021-07-22,BC.A.5.L.5,BC,A,L,5,5,N,2021,1,2.5154437696,13.4508582976,22.8,0.110326481122807
2021-07-22,BC.A.5.L.6,BC,A,L,5,6,N,2021,1,2.3501037824,1.66832128,12.78,0.18388918485133
2021-07-22,BC.A.5.L.7,BC,A,L,5,7,N,2021,0,0,NA,14.88,0
2021-07-22,BC.A.5.L.8,BC,A,L,5,8,N,2021,0,0,NA,17.84,0
2021-07-22,BC.A.5.L.9,BC,A,L,5,9,N,2021,1,10.8503445248,4.6741580224,20.6,0.526715753631068
2021-07-22,BC.A.5.L.10,BC,A,L,5,10,N,2021,1,1.0823054528,8.3125366208,17.36,0.0623447841474654
2021-07-22,BC.A.5.L.11,BC,A,L,5,11,N,2021,1,0.6651712,4.6155510464,18.8,0.0353814468085106
2021-07-22,BC.A.5.L.12,BC,A,L,5,12,N,2021,0,0,NA,17.12,0
2021-07-22,BC.A.5.L.13,BC,A,L,5,13,N,2021,0,0,NA,19.2,0
2021-07-22,BC.A.5.L.14,BC,A,L,5,14,N,2021,0,0,NA,20,0
2021-07-22,BC.A.5.L.15,BC,A,L,5,15,N,2021,0,0,NA,14.82,0
2021-07-22,BC.A.6.L.1,BC,A,L,6,1,N,2021,1,0.5888922432,6.524700256,20.48,0.0287545040625
2021-07-22,BC.A.6.L.2,BC,A,L,6,2,N,2021,1,0.4111836672,4.947075968,11.1,0.0370435736216216
2021-07-22,BC.A.6.L.3,BC,A,L,6,3,N,2021,1,2.9268611456,3.8868290304,19.84,0.147523243225806
2021-07-22,BC.A.6.L.4,BC,A,L,6,4,N,2021,0,0,NA,10.8,0
